Time,Flux,Flux_Err,Filt,mod_flux
2082.800284896177,54.64691,10.294492,True,54.64691162109375
2082.820716694994,25.266613,10.293711,True,25.266613006591797
2082.861580291712,23.092323,10.294188,True,23.092323303222656
2082.9024437872577,0.87052155,10.293237,True,0.8705215454101562
2082.922875684686,5.4538155,10.293184,True,5.453815460205078
2082.984171075099,24.115837,10.293711,True,24.11583709716797
2083.004602871355,108.38393,10.296221,True,108.38392639160156
2083.025034567385,84.918434,10.296388,True,84.9184341430664
2083.0454664629506,38.087723,10.296089,True,38.08772277832031
2083.0658982585082,93.93355,10.298584,True,93.93354797363281
2083.106761848474,65.918045,10.296273,True,65.91804504394531
2083.1271936431003,134.11166,10.297565,True,134.11166381835938
2083.1476253372675,52.681053,10.296264,True,52.681053161621094
2083.1680572314363,159.19379,10.298359,True,159.19378662109375
2083.1884890251313,117.72438,10.298589,True,117.72438049316406
2083.2089209186015,46.55061,10.298132,True,46.55060958862305
2083.2293526118374,205.04979,10.2999525,True,205.04978942871094
2083.249784404834,200.54346,10.300066,True,200.54345703125
2083.2906479896774,239.3198,10.303928,True,239.31979370117188
2083.3110797819754,202.85971,10.304563,True,202.85971069335938
2083.331511673583,271.73703,10.306698,True,271.7370300292969
2083.3519434651826,292.4678,10.306102,True,292.4678039550781
2083.372375156556,317.2946,10.3071,True,317.2945861816406
2083.392807047465,318.09732,10.306244,True,318.0973205566406
2083.4132388381404,232.97884,10.305047,True,232.9788360595703
2083.433670528575,267.57642,10.305633,True,267.576416015625
2083.4541024187856,244.72934,10.305999,True,244.72933959960938
2083.4745342087554,219.57544,10.304078,True,219.575439453125
2083.494965898266,230.69891,10.303913,True,230.69891357421875
2083.515397787778,133.768,10.301528,True,133.76800537109375
2083.5358295768237,183.41618,10.302002,True,183.4161834716797
2083.55626146563,33.49678,10.300211,True,33.49678039550781
2083.5971249423164,27.499264,10.29841,True,27.499263763427734
2083.6379885180795,28.281197,10.29712,True,28.28119659423828
2083.944465300876,37.619526,10.299631,True,37.61952590942383
2083.9648971840943,32.957504,10.300324,True,32.95750427246094
2083.985328967319,123.23251,10.301226,True,123.23251342773438
2084.0057606500777,63.041313,10.302438,True,63.04131317138672
2084.0261925325976,33.542114,10.302379,True,33.5421142578125
2084.0466243148912,194.7645,10.304292,True,194.76449584960938
2084.0670559969512,257.42862,10.306794,True,257.4286193847656
2084.0874878787727,343.6873,10.309771,True,343.6872863769531
2084.720873080325,329.61218,10.313433,True,329.6121826171875
2084.7617366265113,134.48663,10.30801,True,134.48663330078125
2084.782168399026,121.64935,10.306866,True,121.64935302734375
2084.8026001715334,28.271408,10.304619,True,28.271408081054688
2085.0069178817575,176.30875,10.314194,True,176.30874633789062
2085.395121559377,32.78592,10.309102,True,32.785919189453125
2085.5994392943903,90.675415,10.312929,True,90.6754150390625
2085.9672109739986,20.52341,10.312676,True,20.52341079711914
