Time,Flux,Flux_Err,Filt
2079.4698971024554,199.99432,10.286099,True
2079.4903290494694,144.01508,10.288614,True
2079.510760896257,181.51653,10.287767,True
2079.531192742579,299.8632,10.288219,True
2079.551624588661,388.49756,10.292679,False
2079.5720564345174,415.44717,10.2942705,False
2079.5924883801417,587.6812,10.299849,False
2079.6129201252916,656.5042,10.301861,False
2079.6333519702166,700.11346,10.304304,False
2079.6537839149096,957.91705,10.309816,False
2079.674215759129,1130.5487,10.314588,False
2079.694647503122,1372.4374,10.321636,False
2079.7150794466506,1287.6545,10.3241205,False
2079.7355112901714,1670.3812,10.330849,False
2079.755943033233,1752.1539,10.333643,False
2079.7763749758305,1813.7046,10.334297,False
2079.796806818187,1847.0093,10.335812,False
2079.8172385603175,1887.3823,10.334271,False
2079.858102343642,1653.7009,10.333485,False
2079.878534084841,1643.4305,10.331974,False
2079.8989660258085,1735.7096,10.331924,False
2079.9193978663025,1564.2128,10.327723,False
2079.93982960657,1490.4169,10.325139,False
2079.9602615466065,1481.293,10.323968,False
2079.980693386169,1453.5376,10.3220005,False
2080.0011252255063,1282.0269,10.318216,False
2080.0215570646105,1334.893,10.318811,False
2080.0419889034747,1288.2653,10.317717,False
2080.0624207418805,1308.9485,10.318202,False
2080.1032844177535,1333.6403,10.32098,False
2080.123716255228,1291.776,10.319549,False
2080.1441480924695,1240.7977,10.318273,False
2080.164579929471,1165.9747,10.317047,False
2080.185011866015,1163.1681,10.316311,False
2080.2054436023245,1159.5972,10.314744,False
2080.225875438162,1007.94775,10.312624,False
2080.2463073740073,1189.8206,10.31346,False
2080.2667391093855,964.4694,10.308946,False
2080.2871709442916,821.4129,10.309136,False
2080.3076028792057,880.4999,10.306702,False
2080.3484664476273,783.6653,10.303573,False
2080.36889838161,721.123,10.300314,False
2080.3893301151256,576.5564,10.297093,False
2080.4097620484026,401.8514,10.2948,False
2080.4301938812205,497.83115,10.293514,False
2080.4506256140376,458.25427,10.292586,False
2080.4710575463832,388.75446,10.291037,False
2080.4914893782698,349.14526,10.289725,True
2080.5119212101563,391.13177,10.290288,False
2080.53235304157,309.45438,10.289079,True
2080.552784872525,297.13037,10.288225,True
2080.573216703473,225.70143,10.2865,True
2080.5936485339626,249.54037,10.287565,True
2080.6140803642193,300.8994,10.2879505,True
2080.6345121940103,281.6373,10.288817,True
2080.654944123795,335.6537,10.291019,True
2080.6753758531195,421.96588,10.292207,False
2080.695807681972,467.4711,10.293104,False
2080.7162395108317,511.4501,10.295339,False
2080.7366713392257,492.45425,10.295789,False
2080.757103067386,576.7718,10.296862,False
2080.7775349950753,559.69824,10.2971735,False
2080.797966822771,604.79297,10.298966,False
2080.8388304767577,692.2842,10.30323,False
2080.859262303522,709.4405,10.302808,False
2080.879694229814,750.6972,10.303908,False
2080.900125955879,795.2025,10.304967,False
2080.920557781479,781.7079,10.30442,False
2080.94098970684,839.00024,10.304922,False
2080.9614214319736,807.50574,10.306041,False
2080.981853256875,733.5332,10.305358,False
2081.0022851813046,781.9073,10.3078165,False
2081.0227170057406,809.06006,10.307405,False
2081.04314872971,905.05,10.307871,False
2081.063580653208,820.63275,10.306353,False
2081.08401247648,831.3967,10.307599,False
2081.104444199518,775.19,10.306457,False
2081.124876122318,782.7814,10.306551,False
2081.145307944891,856.90765,10.306613,False
2081.165739666998,767.13635,10.305532,False
2081.1861715888663,749.423,10.304515,False
2081.2066034105083,819.34393,10.305582,False
2081.2270353316853,648.687,10.303024,False
2081.247467052621,675.28204,10.303496,False
2081.2678988733314,754.5305,10.304328,False
2081.28833079381,736.47314,10.305073,False
2081.3291943335935,710.0406,10.306649,False
2081.3496262531407,791.76337,10.308293,False
2081.3700579722135,773.15546,10.308736,False
2081.3904897912944,862.02686,10.309113,False
2081.4109216099096,810.5587,10.308276,False
2081.431353428052,839.9409,10.308692,False
2081.4517852462013,760.8225,10.307863,False
2081.472217063885,806.95135,10.307806,False
2081.492648881329,748.9417,10.306318,False
2081.513080698547,703.9203,10.306059,False
2081.5335125152997,706.63104,10.305668,False
2081.553944331812,711.8235,10.305394,False
2081.574376148099,600.5215,10.304015,False
2081.5948080641538,630.60516,10.3035965,False
2081.615239779734,605.17084,10.302516,False
2081.6356716953233,653.0319,10.301967,False
2081.656103510206,586.9977,10.300518,False
2081.676535225095,593.36206,10.301315,False
2081.696967139753,504.34192,10.300112,False
2081.717398953944,623.723,10.3027935,False
2081.7378306678947,612.59576,10.301933,False
2081.7582625813884,580.85803,10.303095,False
2081.778694394874,629.4638,10.303986,False
2081.8399898330244,617.1135,10.306311,False
2081.860421645346,606.909,10.306841,False
2081.880853457209,692.572,10.306955,False
2081.901285268832,589.5062,10.305655,False
2081.9217170802294,652.55676,10.3077545,False
2081.942148891161,694.04443,10.308521,False
2081.96258070186,671.2255,10.309264,False
2081.983012512319,617.2805,10.308047,False
2082.0034443225522,635.07117,10.308134,False
2082.0238761325454,692.572,10.309005,False
2082.044308042081,685.73816,10.3096285,False
2082.064739851383,710.3104,10.310433,False
2082.0851715604513,701.88745,10.309736,False
2082.105603469048,799.2896,10.31212,False
2082.126035177651,724.99304,10.309852,False
2082.1464669857814,655.95984,10.309463,False
2082.1668988934543,677.8343,10.309729,False
2082.1873306011257,702.5759,10.309999,False
2082.207762408332,689.4176,10.309321,False
2082.228194315532,647.69006,10.308707,False
2082.248626022272,576.345,10.306874,False
2082.26905782854,582.52795,10.306465,False
2082.3099214406247,515.72687,10.305578,False
2082.3303532462014,569.99133,10.30617,False
2082.3507851515387,507.51428,10.305122,False
2082.371216856416,455.38104,10.303931,False
2082.391648661287,445.77173,10.304048,False
2082.4120805657003,378.32263,10.301145,True
2082.43251236988,351.66193,10.300798,True
2082.4529441735867,320.59744,10.299397,True
2082.4733759773007,302.72202,10.298602,True
2082.493807780549,226.6716,10.297767,True
2082.514239683558,210.04547,10.297565,True
2082.53467138634,187.19676,10.296609,True
2082.555103188657,75.94605,10.295413,True
2082.5755350909676,149.90714,10.295386,True
2082.595966792818,162.74709,10.294755,True
2082.6163985944368,88.48453,10.294339,True
2082.636830495816,75.107994,10.293061,True
2082.6572621967352,183.4753,10.295723,True
2082.6776939974225,20.596794,10.292381,True
2082.6981258978703,47.33128,10.293425,True
2082.718557598091,58.51919,10.29331,True
2082.73898939808,-10.035294,10.292017,False
2082.7594212975964,203.65184,10.2964945,True
2082.800284896177,54.64691,10.294492,True
2082.820716694994,25.266613,10.293711,True
2082.8411483933523,-32.45056,10.293156,False
2082.861580291712,23.092323,10.294188,True
2082.882012089598,-85.98513,10.29211,False
2082.9024437872577,0.87052155,10.293237,True
2082.922875684686,5.4538155,10.293184,True
2082.9433074816407,-35.96293,10.292459,False
2082.963739178602,-2.504303,10.293324,False
2082.984171075099,24.115837,10.293711,True
2083.004602871355,108.38393,10.296221,True
2083.025034567385,84.918434,10.296388,True
2083.0454664629506,38.087723,10.296089,True
2083.0658982585082,93.93355,10.298584,True
2083.0863299536068,-5.1317024,10.295086,False
2083.106761848474,65.918045,10.296273,True
2083.1271936431003,134.11166,10.297565,True
2083.1476253372675,52.681053,10.296264,True
2083.1680572314363,159.19379,10.298359,True
2083.1884890251313,117.72438,10.298589,True
2083.2089209186015,46.55061,10.298132,True
2083.2293526118374,205.04979,10.2999525,True
2083.249784404834,200.54346,10.300066,True
2083.2906479896774,239.3198,10.303928,True
2083.3110797819754,202.85971,10.304563,True
2083.331511673583,271.73703,10.306698,True
2083.3519434651826,292.4678,10.306102,True
2083.372375156556,317.2946,10.3071,True
2083.392807047465,318.09732,10.306244,True
2083.4132388381404,232.97884,10.305047,True
2083.433670528575,267.57642,10.305633,True
2083.4541024187856,244.72934,10.305999,True
2083.4745342087554,219.57544,10.304078,True
2083.494965898266,230.69891,10.303913,True
2083.515397787778,133.768,10.301528,True
2083.5358295768237,183.41618,10.302002,True
2083.55626146563,33.49678,10.300211,True
2083.5766931539765,-12.507645,10.298725,False
2083.5971249423164,27.499264,10.29841,True
2083.617556730198,-47.662403,10.297079,False
2083.6379885180795,28.281197,10.29712,True
2083.6584202054946,-133.8016,10.294611,False
2083.678852092671,-59.00353,10.294999,False
2083.6992838793885,-108.22955,10.294323,False
2083.719715566098,-159.27019,10.293351,False
2083.7401474523504,-125.45827,10.294542,False
2083.781011024148,-150.54329,10.294984,False
2083.8014428097013,-162.03333,10.295273,False
2083.8218745950217,-209.62727,10.294424,False
2083.842306380102,-115.25067,10.295487,False
2083.862738164724,-175.07587,10.295393,False
2083.883169949113,-144.68196,10.29536,False
2083.903601733262,-130.31332,10.296424,False
2083.924033617186,-62.075676,10.297706,False
2083.944465300876,37.619526,10.299631,True
2083.9648971840943,32.957504,10.300324,True
2083.985328967319,123.23251,10.301226,True
2084.0057606500777,63.041313,10.302438,True
2084.0261925325976,33.542114,10.302379,True
2084.0466243148912,194.7645,10.304292,True
2084.0670559969512,257.42862,10.306794,True
2084.0874878787727,343.6873,10.309771,True
2084.107919660135,449.88422,10.313358,False
2084.1283513412636,452.1136,10.316014,False
2084.1487832223866,635.4601,10.319903,False
2084.1692150030503,672.9728,10.321698,False
2084.1896467832485,822.0684,10.325876,False
2084.2100785634393,895.4562,10.328851,False
2084.2305103434046,1011.1077,10.3308935,False
2084.2713739021638,980.4069,10.333501,False
2084.2918056814306,1018.66583,10.333426,False
2084.312237459999,1038.7822,10.33478,False
2084.33266923856,1026.0375,10.333785,False
2084.3531010168954,991.73364,10.332932,False
2084.373532794998,861.4665,10.331115,False
2084.3939645726277,907.8938,10.330978,False
2084.414396350032,944.7878,10.331794,False
2084.4348282271967,894.02026,10.33127,False
2084.4552599041344,931.0075,10.3326,False
2084.47569168084,989.21576,10.333829,False
2084.4961235573137,1013.3251,10.334886,False
2084.516555233313,911.4984,10.333842,False
2084.53698700932,951.0141,10.334002,False
2084.557418884855,986.9737,10.33417,False
2084.577850560163,1028.0751,10.333565,False
2084.5982823352388,872.9346,10.331613,False
2084.6187142100825,894.83765,10.330281,False
2084.6391458846847,881.47974,10.329755,False
2084.659577659062,695.60443,10.325389,False
2084.6800095329672,614.135,10.322383,False
2084.7004412066453,472.73016,10.317266,False
2084.720873080325,329.61218,10.313433,True
2084.7617366265113,134.48663,10.30801,True
2084.782168399026,121.64935,10.306866,True
2084.8026001715334,28.271408,10.304619,True
2084.8230319438153,-31.439507,10.302365,False
2084.8434637156315,-82.2626,10.302119,False
2084.8638954874477,-101.39021,10.30162,False
2084.884327258791,-113.19736,10.300866,False
2084.9047591299095,-139.41751,10.301307,False
2084.9251908007864,-151.50455,10.301003,False
2084.9456225714384,-50.269737,10.30234,False
2084.9660544416256,-96.48295,10.301451,False
2085.0069178817575,176.30875,10.314194,True
2085.027349751246,-150.81113,10.302488,False
2085.0477814204933,-180.20361,10.302057,False
2085.0682131895155,-163.44722,10.302346,False
2085.0886450583057,-97.0709,10.303198,False
2085.1090767268615,-145.0144,10.302538,False
2085.129508595179,-195.90279,10.301277,False
2085.149940263269,-230.45126,10.301329,False
2085.170372030887,-180.8565,10.30229,False
2085.190803898513,-165.5741,10.302031,False
2085.211235565672,-103.53146,10.303411,False
2085.2316673328314,-119.14978,10.303748,False
2085.252099199519,-165.61243,10.303172,False
2085.27253096598,-89.26163,10.30528,False
2085.2929626322,-77.92078,10.304521,False
2085.3133944979636,-42.253902,10.305664,False
2085.333826263726,-102.16424,10.304504,False
2085.3542579292553,-139.51202,10.304507,False
2085.374689794313,-119.38954,10.304547,False
2085.395121559377,32.78592,10.309102,True
2085.4155532239674,-82.33558,10.305926,False
2085.435985088334,-80.11372,10.305843,False
2085.4564168526995,-95.09625,10.305628,False
2085.4972803800265,-78.16736,10.307376,False
2085.517712143461,-90.122665,10.307528,False
2085.538144006656,-108.46791,10.307148,False
2085.5585756696237,-109.86549,10.306751,False
2085.5790074321267,-158.08098,10.306653,False
2085.5994392943903,90.675415,10.312929,True
2085.6198709566597,-39.466053,10.309145,False
2085.640302718464,-95.68866,10.308617,False
2085.6607345800294,-54.481125,10.308965,False
2085.6811662413675,-121.323555,10.308544,False
2085.7015980024735,-96.29138,10.308668,False
2085.7424615239797,-77.459045,10.309065,False
2085.7628932843872,-33.84941,10.309831,False
2085.7833251443226,-95.01355,10.309189,False
2085.8037569042644,-88.336006,10.308936,False
2085.8241886639735,-77.55025,10.310518,False
2085.8446204232096,-92.837975,10.310648,False
2085.8650520822193,-22.76476,10.311097,False
2085.885483940998,-58.206974,10.31106,False
2085.9059156997682,-23.772053,10.311452,False
2085.9263473580795,-7.600151,10.312302,False
2085.9467792161595,-53.052227,10.311875,False
2085.9672109739986,20.52341,10.312676,True
2085.9876426316114,-134.06424,10.311065,False
2086.00807448876,-16.838406,10.313003,False
2086.0285062459006,51.89484,10.313956,True
2086.048937902815,-8.192574,10.313203,False
2086.069369759265,24.384045,10.313324,True
2086.089801515707,-25.656544,10.312098,False
2086.110233271691,-21.477654,10.312095,False
2086.1306650274346,-14.521515,10.312682,False
2086.1510967831855,-48.18921,10.312541,False
2086.1715285384707,-3.6257935,10.31189,False
2086.191960293523,-31.295631,10.312381,False
2086.232823902923,-148.28316,10.311699,False
2086.2532556572696,-75.74872,10.312284,False
2086.27368731139,-66.559715,10.3125925,False
2086.294119165046,-109.66851,10.311986,False
2086.3145509186943,-145.7883,10.311644,False
2086.334982572116,-128.54764,10.312755,False
2086.355414425074,-226.56842,10.310754,False
2086.3758461780235,-133.85132,10.311647,False
2086.396277830514,-117.881065,10.311916,False
2086.416709683006,-140.57298,10.312711,False
2086.4371414350244,-99.04845,10.313085,False
2086.4575730868164,-158.83823,10.312599,False
2086.47800493861,-183.78824,10.312655,False
2086.49843668993,-193.682,10.311893,False
2086.5188683410233,-146.07329,10.313068,False
2086.5393001918856,-86.80961,10.312151,False
2086.5597318425134,-108.690445,10.322073,False
2086.5801636929027,-124.78253,10.322161,False
2086.6005954430657,-109.03161,10.32155,False
2086.641458942686,-109.63446,10.322082,False
2086.6618906919175,-78.087585,10.322869,False
2086.682322441142,-139.84778,10.321362,False
2086.723185938674,-64.26979,10.324697,False
2086.7436176871997,-35.748478,10.325218,False
2086.7640494355,-78.184875,10.325808,False
2086.7844811833347,-57.913593,10.326111,False
2086.804912931162,-103.620804,10.325009,False
2086.825344778532,-170.8149,10.324716,False
2086.8457764256673,-71.729065,10.3254175,False
2086.866208172796,-68.41026,10.327053,False
2086.8866400194674,-237.20908,10.323828,False
2086.9070716659044,-145.77306,10.326154,False
2086.9275035121027,-181.27924,10.3252535,False
2086.9479352583076,-137.96646,10.325109,False
2086.968366904046,-133.01822,10.326292,False
2086.988798749546,-174.01663,10.32499,False
2087.0092304948193,-15.102135,10.327409,False
2087.0296621398593,-140.45177,10.326512,False
2087.0500939846606,-83.61575,10.326605,False
2087.0705257292357,-173.46808,10.325513,False
2087.090957473578,-53.398903,10.327173,False
2087.11138921768,-87.278046,10.326389,False
2087.1318209615565,-110.72978,10.326322,False
2087.1522527049674,-116.74753,10.326661,False
2087.172684448371,-109.37935,10.327506,False
2087.2135479344943,-86.16908,10.328399,False
2087.2339796769666,-130.31671,10.327278,False
2087.254411419446,-40.924915,10.32944,False
2087.2748432616936,-75.076035,10.329306,False
2087.2952749036995,-17.364037,10.329884,False
2087.3157066452477,-209.10411,10.3294525,False
2087.3361384867894,-121.42148,10.329651,False
2087.3565701278712,-78.64539,10.330217,False
2087.377001868954,-143.31773,10.328941,False
2087.3974337098043,-134.55046,10.330214,False
2087.4178653501804,-134.07846,10.329272,False
2087.4382970905644,-60.660408,10.330809,False
2087.4587289304764,-148.64981,10.329015,False
2087.479160570394,-141.28786,10.328994,False
2087.499592309847,-160.494,10.32919,False
2087.5200241493003,-127.063,10.330849,False
2087.5404557882794,-180.94577,10.329163,False
2087.5608875272665,-97.328354,10.330592,False
2087.5813193657814,-64.54226,10.330791,False
2087.6017510040692,-85.49328,10.330834,False
2087.6221828423586,-119.254,10.330873,False
2087.6426145801815,-99.8604,10.330739,False
2087.663046317997,28.970013,10.3323765,True
2087.7039097927045,-51.848663,10.333431,False
2087.724341529596,-113.56734,10.333024,False
2087.7447733662557,-99.79119,10.333034,False
2087.7652050029137,-130.28543,10.332508,False
2087.7856367390996,-107.85629,10.333206,False
2087.8060685750606,-84.64798,10.333647,False
2087.826500211013,-128.5166,10.3322525,False
2087.8469319465075,-70.77206,10.333832,False
2087.867363782003,-47.413597,10.334886,False
2087.887795417031,-40.635784,10.334114,False
2087.90822715182,-80.13594,10.332983,False
2087.928658986617,-69.065674,10.334183,False
2087.9490906209394,-175.41324,10.3334055,False
2087.96952235527,-101.777855,10.334483,False
2087.9899540891347,-101.96898,10.334463,False
2088.0103858227667,2.7585144,10.335817,True
2088.030817656392,-74.319244,10.334938,False
2088.0512492895577,-111.72374,10.335095,False
2088.071681022717,-95.68775,10.334415,False
2088.0921128554182,-104.58243,10.334171,False
2088.112544588119,-67.36022,10.335994,False
2088.132976220353,-121.57709,10.334025,False
2088.1534080525817,-15.420998,10.336222,False
2088.1942714161123,-76.46417,10.336669,False
2088.2147032474168,-65.41207,10.338268,False
2088.2351349787205,-98.99986,10.337242,False
2088.2555666095504,-50.662415,10.337586,False
2088.2759984403892,-110.421715,10.337405,False
2088.2964301709944,-97.30308,10.337921,False
2088.316861801126,-141.76161,10.3380995,False
2088.337293631266,-29.95158,10.339134,False
2088.35772536094,-94.427734,10.3378,False
2088.3781571906075,-87.12754,10.338241,False
2088.3985888200477,-77.01517,10.338557,False
2088.419020549256,15.174545,10.340329,True
2088.439452377992,-109.18409,10.338676,False
2088.459884006734,-140.21387,10.338349,False
2088.4803157352435,-56.075096,10.33858,False
2088.500747563514,-63.86898,10.339596,False
2088.521179191557,-114.89469,10.339085,False
2088.5416109193684,-46.227573,10.341035,False
2088.5620427469403,-82.72327,10.34023,False
2088.582474474286,-140.10168,10.339815,False
2088.602906101398,-129.12436,10.339223,False
2088.623337928271,-72.27788,10.341185,False
2088.6437696549183,-62.195393,10.340372,False
2088.6846331075067,-53.02727,10.342868,False
2088.7050648334553,-197.38109,10.341371,False
2088.725496559171,-52.253387,10.343221,False
2088.7459282848795,-122.60039,10.342444,False
2088.766359910129,-64.46103,10.342175,False
2088.7867917351396,-82.389694,10.343541,False
2088.807223460157,-102.03901,10.342863,False
2088.8276550847077,-67.80548,10.343601,False
2088.84808690926,-19.91249,10.344243,False
2088.8685186333387,14.671791,10.344741,True
2088.888950257424,-55.90415,10.344439,False
2088.9093820810376,-89.98165,10.3432665,False
2088.929813804658,-74.75955,10.343433,False
2088.9502455280453,-96.985916,10.343913,False
2088.970677250967,-108.522575,10.343352,False
2088.9911089738816,-69.85394,10.345042,False
2089.0115406965706,-113.87541,10.34417,False
2089.0319724190194,-115.06502,10.344206,False
2089.0524041412427,-42.183594,10.344625,False
2089.072835963234,-41.57677,10.345034,False
2089.0932676849843,-6.027607,10.345928,False
2089.1136993065084,-133.95935,10.344471,False
2089.134131127801,-78.178085,10.345155,False
2089.1749944699113,-7.188156,10.347414,False
2089.1954262905056,-35.06373,10.347769,False
2089.215858010859,-17.093342,10.348195,False
2089.236289631219,-98.90195,10.346068,False
2089.2567214511146,-43.340202,10.346797,False
2089.2771531710023,-53.13523,10.347527,False
2089.2975847906637,-85.13488,10.347004,False
2089.318016609861,-126.58098,10.3473425,False
2089.33844832905,-36.08109,10.348012,False
2089.358879948013,-124.36367,10.347106,False
2089.3793117667446,-86.72141,10.347226,False
2089.3997433852346,-70.019394,10.3478155,False
2089.4201752035005,-36.13999,10.348384,False
2089.440606921533,-133.06921,10.34749,False
2089.4610385393316,-79.26953,10.348841,False
2089.481470356892,-109.81865,10.348266,False
2089.5019020744585,-143.26648,10.348178,False
2089.5223337915522,-106.03542,10.348854,False
2089.5427655084204,-104.22554,10.348571,False
2089.5631972252886,-56.243286,10.348746,False
2089.5836289419167,-99.197014,10.34887,False
2089.6040606580864,-40.84115,10.349058,False
2089.624492374256,-132.96329,10.348279,False
2089.685787521361,-79.6468,10.350334,False
2089.706219236592,-118.55775,10.349656,False
2089.7266510515983,-59.132515,10.350131,False
2089.7470826663703,-7.6741524,10.350144,False
2089.7675144809036,-106.404144,10.350621,False
2089.7879461954435,-137.59479,10.350233,False
2089.808377809517,-98.80997,10.350327,False
2089.8288096235847,-84.964134,10.351025,False
2089.849241337426,-94.6061,10.350951,False
2089.869672950801,-67.83952,10.351512,False
2089.8901047641702,-170.14752,10.350143,False
2089.910536477313,-200.74217,10.350707,False
2089.930968190223,-191.472,10.35029,False
2089.951399902893,-140.90189,10.351415,False
2089.9718316153376,-79.2731,10.351689,False
2089.992263327782,-15.257931,10.353041,False
2090.0126950397535,-113.45061,10.351745,False
2090.0331267514994,-110.624146,10.35161,False
2090.0535584632453,-145.5271,10.3510475,False
2090.073990174751,-84.69336,10.353147,False
2090.0944218857985,-139.05927,10.351262,False
2090.1148536968394,-131.14319,10.351576,False
2090.1352853076532,-133.80511,10.352289,False
2090.155717018235,-131.88467,10.352498,False
2090.1761488285847,-21.516731,10.355841,False
2090.1965804389256,-144.24384,10.351981,False
2090.217012148809,-165.84448,10.352474,False
2090.237443958453,-104.695724,10.352737,False
2090.2578755681025,-130.43262,10.352612,False
2090.27830727752,-144.21587,10.352872,False
2090.298739086473,-147.66528,10.352605,False
2090.3191706954167,-148.51962,10.352969,False
2090.339602404136,10.608086,10.357483,True
2090.3600342126156,-114.96927,10.35357,False
2090.4008975291217,-199.18188,10.35346,False
2090.4213293369103,-99.319565,10.355385,False
2090.44176094469,-155.69226,10.354216,False
2090.462192752013,-34.200176,10.356109,False
2090.482624459328,-85.81387,10.356313,False
2090.503056166417,-48.85186,10.356744,False
2090.5234878732736,-135.17665,10.354963,False
2090.543919579897,-125.303894,10.356071,False
2090.5643512862807,-50.692825,10.3578825,False
2090.5847829924387,-118.70398,10.357113,False
2090.6052146985894,18.48056,10.360174,True
2090.6256464042817,56.917152,10.361369,True
2090.646078209975,-134.1268,10.357142,False
2090.6665098154263,-63.84848,10.357651,False
2090.686941520653,-58.52842,10.357853,False
2090.7073733256475,-188.20483,10.357014,False
2090.7278049304005,-129.4762,10.357621,False
2090.7482366349286,-48.096596,10.359114,False
2090.7686684394575,-191.08624,10.356863,False
2090.789100043512,-170.17842,10.357152,False
2090.8095318475753,-131.04308,10.358025,False
2090.829963551405,-173.31674,10.357397,False
2090.8503951549937,-116.531906,10.3592825,False
2090.8708269583585,-90.292145,10.359542,False
2090.891258561489,-205.96907,10.357549,False
2090.91169026438,-164.61383,10.359058,False
2090.932122067279,-172.92238,10.359112,False
2090.952553669711,-155.35141,10.35955,False
2090.9729853721365,-150.3653,10.36013,False
2090.993417174337,-45.71194,10.360888,False
2091.013848876304,-143.81293,10.360323,False
2091.0342804780303,-201.5979,10.360168,False
2091.0547122795324,-185.21191,10.360534,False
2091.0751439810338,-190.77821,10.359953,False
2091.095575682062,-112.16739,10.362062,False
2091.1364390839008,-205.88297,10.361262,False
2091.1568708844643,-119.23996,10.362965,False
2091.1773024848007,-118.589935,10.364516,False
2091.197734184905,-191.40494,10.361644,False
2091.21816598477,-213.87003,10.362253,False
2091.238597584641,-86.46306,10.363526,False
2091.2590292842797,-117.57963,10.364227,False
2091.279461083446,-194.22331,10.362082,False
2091.2998926826185,-154.54292,10.362985,False
2091.3203243817916,-148.15335,10.362664,False
2091.3407561804925,-164.51244,10.362634,False
2091.3611877789663,-230.74126,10.361773,False
2091.381619477441,-146.76437,10.362409,False
2091.402051275676,-109.70156,10.363436,False
2091.4224828734514,-251.60054,10.36132,False
2091.442914671221,-195.94098,10.361991,False
2091.463346368997,-214.89253,10.362732,False
2091.4837780663074,-153.3794,10.362893,False
2091.504209763618,-247.32486,10.361546,False
2091.5246414604553,-239.82033,10.361674,False
2091.5450731573,-221.08644,10.362366,False
2091.5655048539047,-237.6909,10.362575,False
2091.585936550284,-216.99095,10.363083,False
2091.6472316384825,-270.80884,10.361795,False
2091.6676632341623,-200.69275,10.363948,False
2091.6880950293707,-152.43767,10.363732,False
2091.7085267248185,-162.02869,10.363996,False
2091.7289583198,-58.995586,10.365874,False
2091.74939011455,-241.47153,10.363478,False
2091.769821809292,-102.15016,10.365098,False
2091.790253603809,-194.14938,10.364534,False
2091.8106851980847,-158.87256,10.3652,False
2091.8311168921355,-167.58455,10.365099,False
2091.8719802797714,-237.92029,10.365145,False
2091.892411973349,-206.86879,10.366888,False
2091.9128437664695,-217.67537,10.366515,False
2091.933275359581,-115.39766,10.367323,False
2091.9537070527003,-192.49512,10.366275,False
2091.974138845355,-60.09017,10.368861,False
2091.9945705380014,-110.38353,10.369037,False
2092.015002130189,-61.180557,10.369431,False
2092.0354339223777,-209.47197,10.367047,False
2092.0558656143257,-223.75204,10.368115,False
2092.0762972062803,-41.12095,10.371005,False
2092.0967289977707,-118.23231,10.370091,False
2092.117160689253,-296.9383,10.368186,False
2092.137592480278,-209.67422,10.369018,False
2092.158024071301,-103.486786,10.369855,False
2092.1784557623178,-159.77081,10.371013,False
2092.198887552877,-194.4606,10.369747,False
2092.2193191434344,-209.26843,10.370095,False
2092.23975083352,-202.76945,10.370228,False
2092.2601825236125,-193.09007,10.370461,False
2092.280614213705,-172.62732,10.370978,False
2092.301045803324,-151.19577,10.371352,False
2092.321477592719,-219.92456,10.370538,False
2092.341909282113,-100.02601,10.3721695,False
2092.3623409712673,-95.097824,10.372653,False
2092.3827726601958,-97.741356,10.373634,False
2092.4032043491243,-247.77002,10.371647,False
2092.4236361375806,-185.61761,10.372971,False
2092.4440677260427,-187.16797,10.373099,False
2092.4644994142727,-110.443756,10.375098,False
2092.4849312022634,-213.2811,10.373965,False
2092.5053628902606,-137.30704,10.375909,False
2092.525794478024,-483.9581,10.374374,False
2092.566657952615,-188.03284,10.375444,False
2092.6075213267395,-107.089294,10.378387,False
2092.6279530133397,-310.7609,10.376661,False
2092.648384599939,-322.5863,10.377363,False
2092.6688163863,-294.44354,10.37836,False
2092.6892480724346,-300.7467,10.379894,False
2092.7096796585683,-103.41345,10.384775,False
2092.7301114442307,185.93213,10.393114,True
2092.7505431298996,64.55597,10.395259,True
2092.770974915329,147.90775,10.395214,True
2092.7914065005316,104.43327,10.394412,True
2092.811838185735,68.221,10.394316,True
2092.832269970473,-56.20363,10.393059,False
2092.8527015552027,-116.187546,10.392653,False
2092.8731332397074,-297.06427,10.391395,False
2092.8935650242056,-131.06926,10.393993,False
2092.913996608244,-96.59158,10.39342,False
2092.934428292283,-107.388214,10.393401,False
2092.95486007609,-106.307236,10.394351,False
2092.975291759656,-63.48713,10.39559,False
2092.995723342996,-76.575134,10.396034,False
2093.01615512633,-77.79317,10.395419,False
2093.036586709437,-105.319954,10.396412,False
2093.057018392312,-60.75791,10.396732,False
2093.0774501749474,-187.85632,10.396515,False
2093.0978817575888,-100.12578,10.397978,False
2093.118313539999,-65.33899,10.398899,False
2093.138745221935,-59.8179,10.398965,False
2093.1591768041108,-115.716934,10.399108,False
2093.1796085858223,-22.71986,10.399867,False
2093.2000402675258,-62.896774,10.399963,False
2093.220471849003,-65.52604,10.399716,False
2093.240903630249,-57.89542,10.40167,False
2093.261335311254,-164.21863,10.39894,False
2093.2817668922653,-89.0394,10.399531,False
2093.3021986730455,-119.28285,10.399093,False
2093.322630353585,-73.68407,10.399676,False
2093.3430620338986,4.7142754,10.400293,True
2093.3634937142124,-41.66732,10.400115,False
2093.383925394053,-18.543926,10.400004,False
2093.404357174135,-172.64847,10.398864,False
2093.4247887537495,-131.23492,10.399047,False
2093.4452204331246,-115.82761,10.398792,False
2093.465652212508,-114.59056,10.3991,False
2093.4860838916575,-112.91801,10.400269,False
2093.5065154705662,-92.457886,10.399072,False
2093.526947249484,1.7137375,10.4012575,True
2093.5473789281677,-46.515785,10.400191,False
